Date,Store,Product,Sales,Price,day,month,lag_1,lag_2,rolling_mean,Predicted,Reorder_Point,Inventory_Status,Revenue,Profit,Anomaly
2023-02-21,Store_B,Bread,64,42,21,2,70.0,70.0,68.0,65.17,363.6622260026991,LOW,2688,537.6,NO
2023-02-22,Store_B,Bread,71,42,22,2,64.0,70.0,68.33333333333333,69.29,384.2622260026991,LOW,2982,596.4,NO
2023-02-23,Store_B,Bread,69,42,23,2,71.0,64.0,68.0,67.33,374.462226002699,LOW,2898,579.6,NO
2023-02-24,Store_B,Bread,65,42,24,2,69.0,71.0,68.33333333333333,66.69,371.262226002699,LOW,2730,546.0,NO
2023-02-25,Store_B,Bread,80,42,25,2,65.0,69.0,71.33333333333333,75.91,417.362226002699,LOW,3360,672.0,NO
2023-02-26,Store_B,Bread,71,42,26,2,80.0,65.0,72.0,71.67,396.1622260026991,LOW,2982,596.4,NO
2023-02-27,Store_B,Bread,81,42,27,2,71.0,80.0,77.33333333333333,80.75,441.56222600269905,LOW,3402,680.4000000000001,NO
2023-02-28,Store_B,Bread,77,42,28,2,81.0,71.0,76.33333333333333,77.04,423.0122260026991,LOW,3234,646.8000000000001,NO
2023-03-01,Store_B,Bread,83,42,1,3,77.0,81.0,80.33333333333333,83.77,456.66222600269896,LOW,3486,697.2,NO
2023-03-02,Store_B,Bread,77,42,2,3,83.0,77.0,79.0,77.71,426.362226002699,LOW,3234,646.8000000000001,NO
2023-03-03,Store_B,Bread,70,42,3,3,77.0,83.0,76.66666666666667,70.97,392.6622260026991,LOW,2940,588.0,NO
2023-03-04,Store_B,Bread,71,42,4,3,70.0,77.0,72.66666666666667,72.36,399.612226002699,LOW,2982,596.4,NO
2023-03-05,Store_B,Bread,85,42,5,3,71.0,70.0,75.33333333333333,84.32,459.41222600269896,LOW,3570,714.0,NO
2023-03-06,Store_B,Bread,75,42,6,3,85.0,71.0,77.0,75.34,414.5122260026991,LOW,3150,630.0,NO
2023-03-07,Store_B,Bread,72,42,7,3,75.0,85.0,77.33333333333333,72.14,398.512226002699,LOW,3024,604.8000000000001,NO
2023-03-08,Store_B,Bread,82,42,8,3,72.0,75.0,76.33333333333333,81.59,445.7622260026991,LOW,3444,688.8000000000001,NO
2023-03-09,Store_B,Bread,90,42,9,3,82.0,72.0,81.33333333333333,87.58,475.712226002699,LOW,3780,756.0,NO
2023-03-10,Store_B,Bread,87,42,10,3,90.0,82.0,86.33333333333333,87.58,475.712226002699,LOW,3654,730.8000000000001,NO
2023-03-11,Store_B,Bread,89,42,11,3,87.0,90.0,88.66666666666667,88.98,482.712226002699,LOW,3738,747.6,NO
2023-03-12,Store_B,Bread,88,42,12,3,89.0,87.0,88.0,88.05,478.06222600269905,LOW,3696,739.2,NO
2023-03-13,Store_B,Bread,89,42,13,3,88.0,89.0,88.66666666666667,88.73,481.462226002699,LOW,3738,747.6,NO
2023-03-14,Store_B,Bread,96,42,14,3,89.0,88.0,91.0,96.72,521.4122260026991,LOW,4032,806.4000000000001,NO
2023-03-15,Store_B,Bread,83,42,15,3,96.0,89.0,89.33333333333333,84.86,462.112226002699,LOW,3486,697.2,NO
2023-03-16,Store_B,Bread,99,42,16,3,83.0,96.0,92.66666666666667,97.8,526.812226002699,LOW,4158,831.6,NO
2023-03-17,Store_B,Bread,95,42,17,3,99.0,83.0,92.33333333333333,94.29,509.2622260026991,LOW,3990,798.0,NO
2023-03-18,Store_B,Bread,88,42,18,3,95.0,99.0,94.0,88.46,480.112226002699,LOW,3696,739.2,NO
2023-03-19,Store_B,Bread,87,42,19,3,88.0,95.0,90.0,87.58,475.712226002699,LOW,3654,730.8000000000001,NO
2023-03-20,Store_B,Bread,88,42,20,3,87.0,88.0,87.66666666666667,87.96,477.612226002699,LOW,3696,739.2,NO
2023-03-21,Store_B,Bread,93,42,21,3,88.0,87.0,89.33333333333333,91.34,494.5122260026991,LOW,3906,781.2,NO
2023-03-22,Store_B,Bread,99,42,22,3,93.0,88.0,93.33333333333333,97.14,523.512226002699,LOW,4158,831.6,NO
2023-03-23,Store_B,Bread,99,42,23,3,99.0,93.0,97.0,98.17,528.6622260026991,LOW,4158,831.6,NO
2023-03-24,Store_B,Bread,85,42,24,3,99.0,99.0,94.33333333333333,87.66,476.112226002699,LOW,3570,714.0,NO
2023-03-25,Store_B,Bread,96,42,25,3,85.0,99.0,93.33333333333333,95.88,517.212226002699,LOW,4032,806.4000000000001,NO
2023-03-26,Store_B,Bread,93,42,26,3,96.0,85.0,91.33333333333333,93.52,505.41222600269896,LOW,3906,781.2,NO
2023-03-27,Store_B,Bread,87,42,27,3,93.0,96.0,92.0,88.32,479.41222600269896,LOW,3654,730.8000000000001,NO
2023-03-28,Store_B,Bread,84,42,28,3,87.0,93.0,88.0,85.41,464.862226002699,LOW,3528,705.6,NO
2023-03-29,Store_B,Bread,89,42,29,3,84.0,87.0,86.66666666666667,88.73,481.462226002699,LOW,3738,747.6,NO
2023-03-30,Store_B,Bread,94,42,30,3,89.0,84.0,89.0,92.33,499.462226002699,LOW,3948,789.6,NO
2023-03-31,Store_B,Bread,88,42,31,3,94.0,89.0,90.33333333333333,87.94,477.512226002699,LOW,3696,739.2,NO
2023-04-01,Store_B,Bread,82,42,1,4,88.0,94.0,88.0,84.06,458.112226002699,LOW,3444,688.8000000000001,NO
2023-04-02,Store_B,Bread,89,42,2,4,82.0,88.0,86.33333333333333,88.69,481.262226002699,LOW,3738,747.6,NO
2023-04-03,Store_B,Bread,89,42,3,4,89.0,82.0,86.66666666666667,88.51,480.362226002699,LOW,3738,747.6,NO
2023-04-04,Store_B,Bread,82,42,4,4,89.0,89.0,86.66666666666667,83.28,454.212226002699,LOW,3444,688.8000000000001,NO
2023-04-05,Store_B,Bread,91,42,5,4,82.0,89.0,87.33333333333333,89.93,487.462226002699,LOW,3822,764.4000000000001,NO
2023-04-06,Store_B,Bread,91,42,6,4,91.0,82.0,88.0,89.58,485.712226002699,LOW,3822,764.4000000000001,NO
2023-04-07,Store_B,Bread,89,42,7,4,91.0,91.0,90.33333333333333,88.56,480.612226002699,LOW,3738,747.6,NO
2023-04-08,Store_B,Bread,83,42,8,4,89.0,91.0,87.66666666666667,84.38,459.712226002699,LOW,3486,697.2,NO
2023-04-09,Store_B,Bread,72,42,9,4,83.0,89.0,81.33333333333333,75.0,412.81222600269905,LOW,3024,604.8000000000001,NO
2023-04-10,Store_B,Bread,70,42,10,4,72.0,83.0,75.0,71.6,395.81222600269905,LOW,2940,588.0,NO
2023-04-11,Store_B,Bread,69,42,11,4,70.0,72.0,70.33333333333333,69.72,386.4122260026991,LOW,2898,579.6,NO
2023-04-12,Store_B,Bread,86,42,12,4,69.0,70.0,75.0,83.06,453.112226002699,LOW,3612,722.4000000000001,NO
2023-04-13,Store_B,Bread,69,42,13,4,86.0,69.0,74.66666666666667,70.51,390.362226002699,LOW,2898,579.6,NO
2023-04-14,Store_B,Bread,81,42,14,4,69.0,86.0,78.66666666666667,80.02,437.91222600269896,LOW,3402,680.4000000000001,NO
2023-04-15,Store_B,Bread,73,42,15,4,81.0,69.0,74.33333333333333,72.49,400.262226002699,LOW,3066,613.2,NO
2023-04-16,Store_B,Bread,82,42,16,4,73.0,81.0,78.66666666666667,81.94,447.512226002699,LOW,3444,688.8000000000001,NO
2023-04-17,Store_B,Bread,82,42,17,4,82.0,73.0,79.0,82.18,448.712226002699,LOW,3444,688.8000000000001,NO
2023-04-18,Store_B,Bread,65,42,18,4,82.0,82.0,76.33333333333333,67.79,376.7622260026991,LOW,2730,546.0,NO
2023-04-19,Store_B,Bread,77,42,19,4,65.0,82.0,74.66666666666667,75.82,416.91222600269896,LOW,3234,646.8000000000001,NO
2023-04-20,Store_B,Bread,84,42,20,4,77.0,65.0,75.33333333333333,81.88,447.212226002699,LOW,3528,705.6,NO
2023-04-21,Store_B,Bread,79,42,21,4,84.0,77.0,80.0,79.02,432.91222600269896,LOW,3318,663.6,NO
2023-04-22,Store_B,Bread,71,42,22,4,79.0,84.0,78.0,71.6,395.81222600269905,LOW,2982,596.4,NO
2023-04-23,Store_B,Bread,81,42,23,4,71.0,79.0,77.0,80.75,441.56222600269905,LOW,3402,680.4000000000001,NO
2023-04-24,Store_B,Bread,82,42,24,4,81.0,71.0,78.0,80.7,441.31222600269905,LOW,3444,688.8000000000001,NO
2023-04-25,Store_B,Bread,70,42,25,4,82.0,81.0,77.66666666666667,71.32,394.41222600269896,LOW,2940,588.0,NO
2023-04-26,Store_B,Bread,73,42,26,4,70.0,82.0,75.0,73.64,406.012226002699,LOW,3066,613.2,NO
2023-04-27,Store_B,Bread,76,42,27,4,73.0,70.0,73.0,75.66,416.112226002699,LOW,3192,638.4000000000001,NO
2023-04-28,Store_B,Bread,87,42,28,4,76.0,73.0,78.66666666666667,85.12,463.4122260026991,LOW,3654,730.8000000000001,NO
2023-04-29,Store_B,Bread,73,42,29,4,87.0,76.0,78.66666666666667,74.27,409.16222600269896,LOW,3066,613.2,NO
2023-04-30,Store_B,Bread,71,42,30,4,73.0,87.0,77.0,72.63,400.962226002699,LOW,2982,596.4,NO
2023-05-01,Store_B,Bread,76,42,1,5,71.0,73.0,73.33333333333333,75.51,415.362226002699,LOW,3192,638.4000000000001,NO
2023-05-02,Store_B,Bread,89,42,2,5,76.0,71.0,78.66666666666667,86.85,472.06222600269905,LOW,3738,747.6,NO
2023-05-03,Store_B,Bread,74,42,3,5,89.0,76.0,79.66666666666667,76.93,422.462226002699,LOW,3108,621.6,NO
2023-05-04,Store_B,Bread,90,42,4,5,74.0,89.0,84.33333333333333,87.89,477.262226002699,LOW,3780,756.0,NO
2023-05-05,Store_B,Bread,80,42,5,5,90.0,74.0,81.33333333333333,81.62,445.9122260026991,LOW,3360,672.0,NO
2023-05-06,Store_B,Bread,86,42,6,5,80.0,90.0,85.33333333333333,86.83,471.962226002699,LOW,3612,722.4000000000001,NO
2023-05-07,Store_B,Bread,93,42,7,5,86.0,80.0,86.33333333333333,91.91,497.362226002699,LOW,3906,781.2,NO
2023-05-08,Store_B,Bread,79,42,8,5,93.0,86.0,86.0,80.97,442.6622260026991,LOW,3318,663.6,NO
2023-05-09,Store_B,Bread,90,42,9,5,79.0,93.0,87.33333333333333,89.1,483.31222600269905,LOW,3780,756.0,NO
2023-05-10,Store_B,Bread,96,42,10,5,90.0,79.0,88.33333333333333,93.78,506.712226002699,LOW,4032,806.4000000000001,NO
2023-05-11,Store_B,Bread,94,42,11,5,96.0,90.0,93.33333333333333,94.03,507.962226002699,LOW,3948,789.6,NO
2023-05-12,Store_B,Bread,86,42,12,5,94.0,96.0,92.0,87.28,474.212226002699,LOW,3612,722.4000000000001,NO
2023-05-13,Store_B,Bread,88,42,13,5,86.0,94.0,89.33333333333333,88.43,479.962226002699,LOW,3696,739.2,NO
2023-05-14,Store_B,Bread,101,42,14,5,88.0,86.0,91.66666666666667,99.34,534.5122260026991,LOW,4242,848.4000000000001,NO
2023-05-15,Store_B,Bread,95,42,15,5,101.0,88.0,94.66666666666667,94.52,510.41222600269896,LOW,3990,798.0,NO
2023-05-16,Store_B,Bread,96,42,16,5,95.0,101.0,97.33333333333333,96.71,521.362226002699,LOW,4032,806.4000000000001,NO
2023-05-17,Store_B,Bread,86,42,17,5,96.0,95.0,92.33333333333333,87.54,475.5122260026991,LOW,3612,722.4000000000001,NO
2023-05-18,Store_B,Bread,103,42,18,5,86.0,96.0,95.0,101.48,545.212226002699,LOW,4326,865.2,NO
2023-05-19,Store_B,Bread,90,42,19,5,103.0,86.0,93.0,91.11,493.362226002699,LOW,3780,756.0,NO
2023-05-20,Store_B,Bread,89,42,20,5,90.0,103.0,94.0,91.76,496.612226002699,LOW,3738,747.6,NO
2023-05-21,Store_B,Bread,101,42,21,5,89.0,90.0,93.33333333333333,99.88,537.212226002699,LOW,4242,848.4000000000001,NO
2023-05-22,Store_B,Bread,106,42,22,5,101.0,89.0,98.66666666666667,103.86,557.112226002699,LOW,4452,890.4000000000001,NO
2023-05-23,Store_B,Bread,107,42,23,5,106.0,101.0,104.66666666666667,105.39,564.7622260026991,LOW,4494,898.8000000000001,NO
2023-05-24,Store_B,Bread,99,42,24,5,107.0,106.0,104.0,100.32,539.412226002699,LOW,4158,831.6,NO
2023-05-25,Store_B,Bread,91,42,25,5,99.0,107.0,99.0,94.82,511.91222600269896,LOW,3822,764.4000000000001,NO
2023-05-26,Store_B,Bread,96,42,26,5,91.0,99.0,95.33333333333333,96.54,520.5122260026991,LOW,4032,806.4000000000001,NO
2023-05-27,Store_B,Bread,93,42,27,5,96.0,91.0,93.33333333333333,93.51,505.362226002699,LOW,3906,781.2,NO
2023-05-28,Store_B,Bread,101,42,28,5,93.0,96.0,96.66666666666667,99.66,536.112226002699,LOW,4242,848.4000000000001,NO
2023-05-29,Store_B,Bread,93,42,29,5,101.0,93.0,95.66666666666667,94.67,511.1622260026991,LOW,3906,781.2,NO
2023-05-30,Store_B,Bread,100,42,30,5,93.0,101.0,98.0,99.92,537.4122260026991,LOW,4200,840.0,NO
2023-05-31,Store_B,Bread,103,42,31,5,100.0,93.0,98.66666666666667,101.98,547.712226002699,LOW,4326,865.2,NO
2023-06-01,Store_B,Bread,84,42,1,6,103.0,100.0,95.66666666666667,88.27,479.16222600269896,LOW,3528,705.6,NO
2023-06-02,Store_B,Bread,100,42,2,6,84.0,103.0,95.66666666666667,98.89,532.262226002699,LOW,4200,840.0,NO
2023-06-03,Store_B,Bread,93,42,3,6,100.0,84.0,92.33333333333333,92.73,501.462226002699,LOW,3906,781.2,NO
2023-06-04,Store_B,Bread,89,42,4,6,93.0,100.0,94.0,89.7,486.31222600269905,LOW,3738,747.6,NO
2023-06-05,Store_B,Bread,89,42,5,6,89.0,93.0,90.33333333333333,88.9,482.31222600269905,LOW,3738,747.6,NO
2023-06-06,Store_B,Bread,81,42,6,6,89.0,89.0,86.33333333333333,82.59,450.7622260026991,LOW,3402,680.4000000000001,NO
2023-06-07,Store_B,Bread,81,42,7,6,81.0,89.0,83.66666666666667,82.68,451.212226002699,LOW,3402,680.4000000000001,NO
2023-06-08,Store_B,Bread,87,42,8,6,81.0,81.0,83.0,85.87,467.1622260026991,LOW,3654,730.8000000000001,NO
2023-06-09,Store_B,Bread,90,42,9,6,87.0,81.0,86.0,90.25,489.06222600269905,LOW,3780,756.0,NO
2023-06-10,Store_B,Bread,87,42,10,6,90.0,87.0,88.0,87.12,473.4122260026991,LOW,3654,730.8000000000001,NO
2023-06-11,Store_B,Bread,90,42,11,6,87.0,90.0,89.0,89.86,487.112226002699,LOW,3780,756.0,NO
2023-06-12,Store_B,Bread,77,42,12,6,90.0,87.0,84.66666666666667,78.98,432.712226002699,LOW,3234,646.8000000000001,NO
2023-06-13,Store_B,Bread,79,42,13,6,77.0,90.0,82.0,81.19,443.762226002699,LOW,3318,663.6,NO
2023-06-14,Store_B,Bread,84,42,14,6,79.0,77.0,80.0,83.84,457.0122260026991,LOW,3528,705.6,NO
2023-06-15,Store_B,Bread,73,42,15,6,84.0,79.0,78.66666666666667,74.95,412.56222600269905,LOW,3066,613.2,NO
2023-06-16,Store_B,Bread,89,42,16,6,73.0,84.0,82.0,87.33,474.462226002699,LOW,3738,747.6,NO
2023-06-17,Store_B,Bread,72,42,17,6,89.0,73.0,78.0,73.72,406.4122260026991,LOW,3024,604.8000000000001,NO
2023-06-18,Store_B,Bread,87,42,18,6,72.0,89.0,82.66666666666667,85.28,464.212226002699,LOW,3654,730.8000000000001,NO
2023-06-19,Store_B,Bread,83,42,19,6,87.0,72.0,80.66666666666667,82.76,451.612226002699,LOW,3486,697.2,NO
2023-06-20,Store_B,Bread,77,42,20,6,83.0,87.0,82.33333333333333,78.05,428.06222600269905,LOW,3234,646.8000000000001,NO
2023-06-21,Store_B,Bread,74,42,21,6,77.0,83.0,78.0,73.76,406.612226002699,LOW,3108,621.6,NO
2023-06-22,Store_B,Bread,78,42,22,6,74.0,77.0,76.33333333333333,77.46,425.112226002699,LOW,3276,655.2,NO
2023-06-23,Store_B,Bread,89,42,23,6,78.0,74.0,80.33333333333333,87.6,475.81222600269905,LOW,3738,747.6,NO
2023-06-24,Store_B,Bread,76,42,24,6,89.0,78.0,81.0,77.48,425.212226002699,LOW,3192,638.4000000000001,NO
2023-06-25,Store_B,Bread,74,42,25,6,76.0,89.0,79.66666666666667,76.84,422.0122260026991,LOW,3108,621.6,NO
2023-06-26,Store_B,Bread,76,42,26,6,74.0,76.0,75.33333333333333,77.03,422.962226002699,LOW,3192,638.4000000000001,NO
2023-06-27,Store_B,Bread,88,42,27,6,76.0,74.0,79.33333333333333,86.89,472.262226002699,LOW,3696,739.2,NO
2023-06-28,Store_B,Bread,91,42,28,6,88.0,76.0,85.0,88.67,481.1622260026991,LOW,3822,764.4000000000001,NO
2023-06-29,Store_B,Bread,82,42,29,6,91.0,88.0,87.0,83.73,456.462226002699,LOW,3444,688.8000000000001,NO
2023-06-30,Store_B,Bread,76,42,30,6,82.0,91.0,83.0,77.46,425.112226002699,LOW,3192,638.4000000000001,NO
2023-07-01,Store_B,Bread,88,42,1,7,76.0,82.0,82.0,87.37,474.6622260026991,LOW,3696,739.2,NO
2023-07-02,Store_B,Bread,92,42,2,7,88.0,76.0,85.33333333333333,91.17,493.6622260026991,LOW,3864,772.8000000000001,NO
2023-07-03,Store_B,Bread,94,42,3,7,92.0,88.0,91.33333333333333,94.45,510.06222600269905,LOW,3948,789.6,NO
2023-07-04,Store_B,Bread,83,42,4,7,94.0,92.0,89.66666666666667,84.82,461.91222600269896,LOW,3486,697.2,NO
2023-07-05,Store_B,Bread,96,42,5,7,83.0,94.0,91.0,96.44,520.012226002699,LOW,4032,806.4000000000001,NO
2023-07-06,Store_B,Bread,81,42,6,7,96.0,83.0,86.66666666666667,82.22,448.9122260026991,LOW,3402,680.4000000000001,NO
2023-07-07,Store_B,Bread,99,42,7,7,81.0,96.0,92.0,97.81,526.862226002699,LOW,4158,831.6,NO
2023-07-08,Store_B,Bread,87,42,8,7,99.0,81.0,89.0,87.75,476.56222600269905,LOW,3654,730.8000000000001,NO
2023-07-09,Store_B,Bread,100,42,9,7,87.0,99.0,95.33333333333333,100.04,538.0122260026991,LOW,4200,840.0,NO
2023-07-10,Store_B,Bread,92,42,10,7,100.0,87.0,93.0,92.38,499.712226002699,LOW,3864,772.8000000000001,NO
2023-07-11,Store_B,Bread,90,42,11,7,92.0,100.0,94.0,90.89,492.262226002699,LOW,3780,756.0,NO
2023-07-12,Store_B,Bread,98,42,12,7,90.0,92.0,93.33333333333333,96.79,521.7622260026991,LOW,4116,823.2,NO
2023-07-13,Store_B,Bread,100,42,13,7,98.0,90.0,96.0,97.84,527.0122260026991,LOW,4200,840.0,NO
2023-07-14,Store_B,Bread,92,42,14,7,100.0,98.0,96.66666666666667,94.49,510.262226002699,LOW,3864,772.8000000000001,NO
2023-07-15,Store_B,Bread,103,42,15,7,92.0,100.0,98.33333333333333,101.05,543.062226002699,LOW,4326,865.2,NO
2023-07-16,Store_B,Bread,96,42,16,7,103.0,92.0,97.0,96.57,520.662226002699,LOW,4032,806.4000000000001,NO
2023-07-17,Store_B,Bread,96,42,17,7,96.0,103.0,98.33333333333333,97.43,524.962226002699,LOW,4032,806.4000000000001,NO
2023-07-18,Store_B,Bread,95,42,18,7,96.0,96.0,95.66666666666667,94.57,510.66222600269896,LOW,3990,798.0,NO
2023-07-19,Store_B,Bread,111,42,19,7,95.0,96.0,100.66666666666667,106.47,570.1622260026991,LOW,4662,932.4000000000001,NO
2023-01-03,Store_B,Eggs,67,33,3,1,72.0,69.0,69.33333333333333,67.97,376.92417794167204,LOW,2211,442.20000000000005,NO
2023-01-04,Store_B,Eggs,76,33,4,1,67.0,72.0,71.66666666666667,75.06,412.37417794167203,LOW,2508,501.6,NO
2023-01-05,Store_B,Eggs,59,33,5,1,76.0,67.0,67.33333333333333,61.14,342.774177941672,LOW,1947,389.40000000000003,NO
2023-01-06,Store_B,Eggs,77,33,6,1,59.0,76.0,70.66666666666667,75.91,416.624177941672,LOW,2541,508.20000000000005,NO
2023-01-07,Store_B,Eggs,74,33,7,1,77.0,59.0,70.0,72.36,398.87417794167203,LOW,2442,488.40000000000003,NO
2023-01-08,Store_B,Eggs,66,33,8,1,74.0,77.0,72.33333333333333,68.81,381.12417794167203,LOW,2178,435.6,NO
2023-01-09,Store_B,Eggs,74,33,9,1,66.0,74.0,71.33333333333333,74.31,408.62417794167203,LOW,2442,488.40000000000003,NO
2023-01-10,Store_B,Eggs,64,33,10,1,74.0,66.0,68.0,63.62,355.174177941672,LOW,2112,422.40000000000003,NO
2023-01-11,Store_B,Eggs,81,33,11,1,64.0,74.0,73.0,78.95,431.824177941672,LOW,2673,534.6,NO
2023-01-12,Store_B,Eggs,81,33,12,1,81.0,64.0,75.33333333333333,78.33,428.724177941672,LOW,2673,534.6,NO
2023-01-13,Store_B,Eggs,65,33,13,1,81.0,81.0,75.66666666666667,68.4,379.074177941672,LOW,2145,429.0,NO
2023-01-14,Store_B,Eggs,76,33,14,1,65.0,81.0,74.0,75.38,413.974177941672,LOW,2508,501.6,NO
2023-01-15,Store_B,Eggs,72,33,15,1,76.0,65.0,71.0,72.33,398.724177941672,LOW,2376,475.20000000000005,NO
2023-01-16,Store_B,Eggs,74,33,16,1,72.0,76.0,74.0,74.29,408.52417794167206,LOW,2442,488.40000000000003,NO
2023-01-17,Store_B,Eggs,82,33,17,1,74.0,72.0,76.0,81.64,445.274177941672,LOW,2706,541.2,NO
2023-01-18,Store_B,Eggs,65,33,18,1,82.0,74.0,73.66666666666667,65.96,366.874177941672,LOW,2145,429.0,NO
2023-01-19,Store_B,Eggs,79,33,19,1,65.0,82.0,75.33333333333333,78.08,427.474177941672,LOW,2607,521.4,NO
2023-01-20,Store_B,Eggs,69,33,20,1,79.0,65.0,71.0,69.08,382.474177941672,LOW,2277,455.40000000000003,NO
2023-01-21,Store_B,Eggs,69,33,21,1,69.0,79.0,72.33333333333333,69.83,386.224177941672,LOW,2277,455.40000000000003,NO
2023-01-22,Store_B,Eggs,68,33,22,1,69.0,69.0,68.66666666666667,67.93,376.72417794167205,LOW,2244,448.8,NO
2023-01-23,Store_B,Eggs,77,33,23,1,68.0,69.0,71.33333333333333,75.78,415.974177941672,LOW,2541,508.20000000000005,NO
2023-01-24,Store_B,Eggs,76,33,24,1,77.0,68.0,73.66666666666667,74.9,411.574177941672,LOW,2508,501.6,NO
2023-01-25,Store_B,Eggs,74,33,25,1,76.0,77.0,75.66666666666667,74.96,411.874177941672,LOW,2442,488.40000000000003,NO
2023-01-26,Store_B,Eggs,79,33,26,1,74.0,76.0,76.33333333333333,79.02,432.174177941672,LOW,2607,521.4,NO
2023-01-27,Store_B,Eggs,64,33,27,1,79.0,74.0,72.33333333333333,65.87,366.42417794167204,LOW,2112,422.40000000000003,NO
2023-01-28,Store_B,Eggs,60,33,28,1,64.0,79.0,67.66666666666667,62.21,348.12417794167203,LOW,1980,396.0,NO
2023-01-29,Store_B,Eggs,73,33,29,1,60.0,64.0,65.66666666666667,70.84,391.27417794167206,LOW,2409,481.8,NO
2023-01-30,Store_B,Eggs,78,33,30,1,73.0,60.0,70.33333333333333,75.81,416.12417794167203,LOW,2574,514.8000000000001,NO
2023-01-31,Store_B,Eggs,70,33,31,1,78.0,73.0,73.66666666666667,70.35,388.824177941672,LOW,2310,462.0,NO
2023-02-01,Store_B,Eggs,76,33,1,2,70.0,78.0,74.66666666666667,76.34,418.77417794167206,LOW,2508,501.6,NO
2023-02-02,Store_B,Eggs,69,33,2,2,76.0,70.0,71.66666666666667,70.97,391.92417794167204,LOW,2277,455.40000000000003,NO
2023-02-03,Store_B,Eggs,60,33,3,2,69.0,76.0,68.33333333333333,62.23,348.224177941672,LOW,1980,396.0,NO
2023-02-04,Store_B,Eggs,65,33,4,2,60.0,69.0,64.66666666666667,65.31,363.62417794167203,LOW,2145,429.0,NO
2023-02-05,Store_B,Eggs,56,33,5,2,65.0,60.0,60.333333333333336,58.3,328.574177941672,LOW,1848,369.6,NO
2023-02-06,Store_B,Eggs,58,33,6,2,56.0,65.0,59.666666666666664,58.18,327.974177941672,LOW,1914,382.8,NO
2023-02-07,Store_B,Eggs,70,33,7,2,58.0,56.0,61.333333333333336,67.47,374.42417794167204,LOW,2310,462.0,NO
2023-02-08,Store_B,Eggs,66,33,8,2,70.0,58.0,64.66666666666667,65.17,362.92417794167204,LOW,2178,435.6,NO
2023-02-09,Store_B,Eggs,67,33,9,2,66.0,70.0,67.66666666666667,65.98,366.97417794167205,LOW,2211,442.20000000000005,NO
2023-02-10,Store_B,Eggs,62,33,10,2,67.0,66.0,65.0,62.58,349.974177941672,LOW,2046,409.20000000000005,NO
2023-02-11,Store_B,Eggs,63,33,11,2,62.0,67.0,64.0,63.35,353.824177941672,LOW,2079,415.8,NO
2023-02-12,Store_B,Eggs,68,33,12,2,63.0,62.0,64.33333333333333,67.72,375.67417794167204,LOW,2244,448.8,NO
2023-02-13,Store_B,Eggs,52,33,13,2,68.0,63.0,61.0,54.45,309.324177941672,LOW,1716,343.20000000000005,NO
2023-02-14,Store_B,Eggs,59,33,14,2,52.0,68.0,59.666666666666664,58.58,329.974177941672,LOW,1947,389.40000000000003,NO
2023-02-15,Store_B,Eggs,66,33,15,2,59.0,52.0,59.0,63.54,354.774177941672,LOW,2178,435.6,NO
2023-02-16,Store_B,Eggs,66,33,16,2,66.0,59.0,63.666666666666664,64.93,361.72417794167205,LOW,2178,435.6,NO
2023-02-17,Store_B,Eggs,58,33,17,2,66.0,66.0,63.333333333333336,59.77,335.92417794167204,LOW,1914,382.8,NO
2023-02-18,Store_B,Eggs,53,33,18,2,58.0,66.0,59.0,55.6,315.074177941672,LOW,1749,349.8,NO
2023-02-19,Store_B,Eggs,59,33,19,2,53.0,58.0,56.666666666666664,58.99,332.024177941672,LOW,1947,389.40000000000003,NO
2023-02-20,Store_B,Eggs,52,33,20,2,59.0,53.0,54.666666666666664,53.79,306.024177941672,LOW,1716,343.20000000000005,NO
2023-02-21,Store_B,Eggs,64,33,21,2,52.0,59.0,58.333333333333336,62.75,350.824177941672,LOW,2112,422.40000000000003,NO
2023-02-22,Store_B,Eggs,51,33,22,2,64.0,52.0,55.666666666666664,54.7,310.574177941672,LOW,1683,336.6,NO
2023-02-23,Store_B,Eggs,54,33,23,2,51.0,64.0,56.333333333333336,56.73,320.724177941672,LOW,1782,356.40000000000003,NO
2023-02-24,Store_B,Eggs,63,33,24,2,54.0,51.0,56.0,60.37,338.924177941672,LOW,2079,415.8,NO
2023-02-25,Store_B,Eggs,62,33,25,2,63.0,54.0,59.666666666666664,62.32,348.67417794167204,LOW,2046,409.20000000000005,NO
2023-02-26,Store_B,Eggs,62,33,26,2,62.0,63.0,62.333333333333336,61.73,345.724177941672,LOW,2046,409.20000000000005,NO
2023-02-27,Store_B,Eggs,64,33,27,2,62.0,62.0,62.666666666666664,63.61,355.12417794167203,LOW,2112,422.40000000000003,NO
2023-02-28,Store_B,Eggs,64,33,28,2,64.0,62.0,63.333333333333336,63.49,354.524177941672,LOW,2112,422.40000000000003,NO
2023-03-01,Store_B,Eggs,70,33,1,3,64.0,64.0,66.0,70.3,388.574177941672,LOW,2310,462.0,NO
2023-03-02,Store_B,Eggs,65,33,2,3,70.0,64.0,66.33333333333333,65.77,365.924177941672,LOW,2145,429.0,NO
2023-03-03,Store_B,Eggs,65,33,3,3,65.0,70.0,66.66666666666667,65.44,364.274177941672,LOW,2145,429.0,NO
2023-03-04,Store_B,Eggs,68,33,4,3,65.0,65.0,66.0,68.08,377.474177941672,LOW,2244,448.8,NO
2023-03-05,Store_B,Eggs,60,33,5,3,68.0,65.0,64.33333333333333,61.43,344.224177941672,LOW,1980,396.0,NO
